text,label
我不喜欢 近年来的最差 预告片把笑点亮点都透干净了 视效观感好差 大部分场景在黑夜 3D看得real心累 而且3D很差劲= =本来以为会对真实世界讽喻 结果肉食动物发狂的原因竟然那么无脑 前半段的bully情节 各种过分的嘲讽 兔子绑架狐狸过分 动作场面也拍的很一般 看完只觉得浑身不爽,2
触动内心最柔软的温情,5
三个男人相爱相杀什么的，最萌了。姜文什么的，最萌了，卖腐都卖的那么萌，萌死我算了……这就是非理性粉丝，虽然此片跟前三部相比最多四星，后期再次被中影数字基地糟蹋（内景还好，外景简直不能看，还有那些特效），但是能在大银幕上看姜文这种事儿毕竟不多……准备至少再看两遍,4
电影和犹太人的现实形成了奇妙的讽刺效果，我愿称之为魔幻现实主义文学的高峰,1
精彩到流泪啊啊啊。。。,5
笑中含泪，悲剧的最高境界是喜剧。,4
五星献给黄秋生突然掉下来的那个瞬间。,5
补。原来是洗白片，有钱有权就可以在全世界范围内为自己包装，想想我们自己，侵略国有照片还不承认历史呢，原来是因为我们老钟的铁拳不够重，抗日神剧能不能长点心，看看别人怎么拍片的,1
经典。U jump，I jump。当爱定格在死亡的那一刻，即使时间的洪流也难以将爱淹没，爱便成为了永恒。,4
看不懂也是应该的，非常的半成品质感。本应搭建氛围的细节反而变成了纯粹的今敏技法秀，把电影搞得很碎，各部段没有统一的目标，也就找不到情绪的焦点，无论倾泻或郁积都无法进行。,2
先让你轻易感动得稀里哗啦，再让你觉得连救命药0关税都是恩赐是及时雨#宣宣水准与时俱进# #朝中有人好拍电影#,2
十部南京也抵不过一部鬼子来了。,5
心目中的巨人第三季已经完结,2
1.“我们一路奋战不是为了改变世界，而是为了不让世界改变我们”；2.心被撕成一块一块；3.真相一直都在，只是我们看不见，哭泣声很响，只是我们听不进，很多人都以为我们是正义的捍卫者，可以为了正义付出很多很多，只是在有些时候你容易动摇，而更多的时候，是你无能为力。,5
"卓别林无疑是上个世纪最伟大的电影大师之一，他的作品深深的影响了一代又一代的人。
《摩登时代》是卓别林的代表作。",5
其实这部片子我并没有觉出任何好来，所有人都装着深沉.因此无论怎样都可以继续神展开，总结一下就是：一部大家从头到尾都在努力装着一直装到最后还要装下去的片子.交换角色身份的片子，梁朝伟过得很杯具.其实所有人装着装着连自己的身份都快要忽悠掉了，白的想黑，黑的想白.对了这个有原著么？,3
是关于阳春白雪怎样与下里巴人和谐融洽的故事么  黑人大哥完全集中了所有的笑点与哭点  没有大起大落没有波澜曲折 却甚是好看,5
用因果报应和轮回去解释时间穿越的问题，证明一切无可改变的宿命。虽然是一部搞笑片但是能让你哭。几十年后的今天即使是重映电影院里也依然座无虚席全场爆满,5
09年最佳动画。不可能旁落了,5
虽然没什么意思，但还是能一口气看完……也许“政治正确”导致的虚伪，还是要比“政治不正确”带来的实质性伤害好得多。矫枉过正有时或许是社会进步的必要阶段。,4
100个人可以看到100种解读，太多细节主题值得称道：重视与忽视、尝试与安定、偏见与包容、恐惧与误会…流俗或新鲜，都在这样一部颠覆性迪士尼作品里放大呈现。“我们都有很多弱点，却也有着更多珍贵的共通” 第一次摸到羊头的狐尼克、睡觉时数自己的羊、爸妈总会在紧急时刻来电…朱迪兔的道歉直接泪奔,5
梦中梦，分不清现实与梦境，如果心有执念那么梦里梦外更难分辨。,3
父亲面对大灾难时仍然保持乐观向上的态度和对儿子真挚的爱令人感动，圭多的谎言总是如此令人恨不起来，那是全世界最美丽的谎言。8.7,5
可惜：《鬼子来了》没能在国内上映！还成了禁片了！—— “大哥大嫂过年好！你是我的爷，我是你的儿！” —— 想起曾经喜欢历史的朋友一连看了两遍《鬼子来了》，对这部电影大肆赞扬，称其展现了抗日战争时期的平民百姓可能的真实模样，那是很多国产抗日电影没有描绘的面貌。—— 姜文：鲁迅对自己民族与文化中某些问题进行讽刺与挖苦，这也是充满了爱的。他为什么不挖苦日本去呀？因为他是想让中国这“脖”没了，比日本强了，这是最大的爱国。反过来 个别人为了自己的私欲违心地故作赞扬歌颂状，而不让人们看到问题的实质，那就像我们片子中的翻译官董汉臣一样了。…… -重温于2018年09月17日！,5
两个小时的电影不仅讲好了悬疑部分，也在人物的探讨上下了许多功夫👍🏻,5
嗯。。像这个片儿和肖申克的救赎就真的被过誉了吧- -而且这片儿的结构非常奇怪，生子前后四舍五入算两个故事了。后半段也真的无聊，同样是拍集中营，辛德勒的名单震撼多了。,3
看魔戒三部曲真是大工程。而且还是加长版的。,5
最感人的宠物电影，曾让很多人都哭的稀里哗啦。本片触及到你我心里最柔软的地方，养过宠物的人都懂，每次回忆起来都能充满了温暖的力量。有只狗，始终在某个地方等你。这种感觉，想想也是很幸福的吧！对于狗狗来说，此生最美好的回忆，永远不能忘记爱的主人，与君相依，生死不变。,5
3星的影片，+1星给黑人男主,4
补第一部黄建新，就九十年代社会乱象讽刺了一圈，但总体只有描绘和（较温和的）批判，没有明确的改革立场。官场雄性天下，唯二两位女性都是走后门进去的；只突出了传宗接代思想与计划生育政策的矛盾性，对老辈“子孙”执念本质的荒谬性带过得则相当轻浮，归根结底是一部男性主创电影。王双立在官场中不上不下的位置切入点好，借此深度刻画了中国社会皮笑肉不笑太极拳似的你来我往人际交往原则；为题材本身加分。影片高光都在剧作本身，视听上完全就是一部规规矩矩的电视电影，几乎没有作者性，想看到更实验性的黄建新。,4
上影节最后一场可谓圆满，绝对是最佳无疑。最能反映中国官场的片子表面平静如水，实则暗潮汹涌。每句台词都值得细细回味，同时也在放映现场引起了众多观众的共鸣而掌声不断。放映结束后黄建新导演亲临现场更是大惊喜（那天也是导演本人生日），谈创作过程和拍摄往事，不禁让人追忆中国电影最为辉煌的八九十年代……,5
正能量的片子,5
上映前到处都是海报让我觉得又是部烂片，今天看了评论以为自己错了，看完我觉得确实是不烂片,2
2022年 刚在微博上看了上海老人院把活着的老人送到殡仪馆的消息 看完了这个电影 是 就像看纪实片一样 这个年头谁不是靠着运气活着呢 凭着一丝运气 好好活着 有点钱 就去吃喝玩乐吃喝嫖赌吧 这人生 不知道还能快乐多久呢 大清要亡了,5
4.5吧。现在不可能有这种挖这么深，说这么透的电影了，甚至不大可能有类似题材的电影了。因为如此，好片固然是好片，但9.4这分数，我觉得多少有点报复性打分吧。,4
故事内容强行拉成两集确实不太好,4
还不错，但被严重高估。表达的东西比较直白粗暴。对自由的禁锢是由于他人施恶，于是这种苦难只是个体的偶然，断绝了更普适性的探讨。人物脸谱化，个人英雄主义泛滥，典型的好莱坞商业励志片,3
宫崎骏的作品中我最喜欢这部，没有之一，而且百看不厌,4
经典的表演,5
"2023年冬，于东北，再次观影。
没有眼泪，只有唏嘘。
历史的轮回不改作品本身的优秀，但这种堪称讽刺的对照，实在让人很难打出五星。",4
应该是2018年最爆炸的话题电影。直面中国底层生命的苦难和尊严，也没有逃避对社会制度和商业法则的拷问，在当下的中国电影中十分难得。创作上很成熟，剧作和表演尤其出色，每个人物都很立体，性格逻辑都很扎实，徐峥表演的突破性很大。事实证明，只要有生存空间，中国也能拍出《辩护人》那样的电影,5
"“I bless the day I found you.""有人或许会认为这种以独白为主和双角度的叙事表现方式会降低故事的感染力，但我却十分喜欢这种表现形式。故事虽然单薄，也很模式化，结尾也略显仓促，但看过以后是绝对不会想要给予低分的。Btw，字幕后那段钢琴曲太美妙了。★★★★☆",4
剧作上的多重陷阱确保观众上钩，然后用也许是影史最佳之一的结尾，在几分钟内令人性、伦理和真相，明灭反复摇移，造就强烈心理冲击。而反转又不流于表面，不仅蕴含了法律正义宿命般的疏而不漏，还有令人唏嘘喟叹的凄美爱情观。另外怀德再次证明了自己用喜剧手法强化文本以及立体人物的惊人才能。,5
伟大的调度，完美的剧本，密闭空间另一种诠释的可能。,5
这不就是科幻外太空版入侵印第安吗 还教他们语言 给他们盖学校 人家过得好好的用得着你们这些自大的美国佬么 呕 还有男主是去入赘的么 当年就排斥看 现在被强安利还是不喜欢,2
“你感觉怎样？”“我想大哭一场。”（平静的、没有谁欺负谁的生活。。可能只有在姆明谷里吧。。,5
在一个没有英雄的时代，我们不再相信任何个人的品质与精神持守，不相信还会有阿拉贡、甘道夫，同时也做不了自己的佛罗多。我已经不能再用单纯欣赏电影的眼光来看待它，它令我感到强烈的不安，像鲁迅所说，远方无穷无尽的人们都与我有关。黑暗与光明没有明显的界限，光明中隐藏黑暗，黑暗中涌现光明。逃避只是苟延残喘，只有直面黑暗，走近它，融入它，接受它的蛊惑以考验你的意志，哪怕不惜以自毁的仪式以饲，只有这样，或者还能看到一丝光明的希望！,5
